Vernier Format 2
Untitled.cmbl 2012-10-23 17:22:27 .
Latest
Time	Angle	Velocity 1	Acceleration 1	Position 1	Velocity 2	Acceleration 2
t	Angle	v 1	a 1	x 1	v 2	a 2
s	rad	rad/s	rad/s²	m	m/s	m/s²

20.74	0.209439510239	-1.21203420277	-9.0902565208	0.8370915	0.203537152778	0.934168836806
20.76	0.174532925199	-1.308996939	-7.81088708454	 	 	 
20.78	0.157079632679	-1.43020035927	-10.4706288073	0.846524	0.236765277778	0.671824122299
20.8	0.12217304764	-1.74532925199	-11.8510010938	 	 	 
20.82	0.0872664625997	-2.03621746066	-7.67621661757	0.856471	0.25725	0.396659915123
20.84	0.0349065850399	-2.08469882877	-2.25573032183	 	 	 
20.86	0	-1.96349540849	-3.43409690786	0.8672755	0.269636111111	0.0885785590278
20.88	-0.0349065850399	-2.18166156499	-6.36317956456	 	 	 
20.9	-0.0872664625997	-2.39982772149	-1.81805130416	0.8785945	0.266063194444	-0.257878568673
20.92	-0.13962634016	-2.25438361716	3.29942644088	 	 	 
20.94	-0.174532925199	-2.18166156499	5.01647489481	0.889056	0.247603125	-0.57307267554
20.96	-0.226892802759	-2.08469882877	7.20486998316	 	 	 
20.98	-0.261799387799	-1.84229198822	6.699855732	0.89866	0.219257986111	-0.857003761574
21	-0.296705972839	-1.76956993605	4.41045779343	 	 	 
21.02	-0.331612557879	-1.72108856794	4.44412541017	0.9070635	0.177693055556	-1.09652150849
21.04	-0.366519142919	-1.64836651577	7.00286428269	 	 	 
21.06	-0.401425727959	-1.40595967522	8.8545832036	0.913066	0.129101388889	-1.26764105903
21.08	-0.418879020479	-1.28475625494	10.5716316575	 	 	 
21.1	-0.453785605519	-1.0908307825	15.9921179533	0.917525	0.0756267361111	-1.40567804784
21.12	-0.471238898038	-0.557535733276	17.2378197728	 	 	 
21.14	-0.471238898038	-0.218166156499	10.8409725915	0.9194115	0.0144107638889	-1.47424165702
21.16	-0.471238898038	-0.242406840555	8.98925367057	 	 	 
21.18	-0.488692190558	0.0242406840555	12.1540096445	0.918554	-0.0446614583333	-1.46473042052
21.2	-0.471238898038	0.339369576777	11.817333477	 	 	 
21.22	-0.471238898038	0.509054365165	10.7063021245	0.9159815	-0.105639236111	-1.36713686343
21.24	-0.453785605519	0.775701889775	9.05658890406	 	 	 
21.26	-0.436332312999	0.872664625997	7.84455470129	0.9098075	-0.158399305556	-1.15673177083
21.28	-0.418879020479	0.993868046275	10.6726345078	 	 	 
21.3	-0.401425727959	1.308996939	12.7600267459	0.902776	-0.197582291667	-0.937642505787
21.32	-0.366519142919	1.62412583172	9.49426792173	 	 	 
21.34	-0.331612557879	1.72108856794	4.41045779343	0.8940295	-0.233430555556	-0.70093677662
21.36	-0.296705972839	1.74532925199	1.64971322044	 	 	 
21.38	-0.261799387799	1.74532925199	1.41403990324	0.8837395	-0.257488194444	-0.379126157407
21.4	-0.226892802759	1.76956993605	2.99641789019	 	 	 
21.42	-0.191986217719	1.84229198822	5.0838101283	0.8727635	-0.264038541667	-0.0439171006944
21.44	-0.157079632679	2.06045814472	3.06375312368	 	 	 
21.46	-0.10471975512	2.06045814472	-3.06375312368	0.862302	-0.258917361111	0.252419945988
21.48	-0.0698131700798	1.84229198822	-5.0838101283	 	 	 
21.5	-0.0349065850399	1.76956993605	-2.96275027345	0.8518405	-0.244863888889	0.56025318287
21.52	0	1.74532925199	-1.17836658603	 	 	 
21.54	0.0349065850399	1.74532925199	-0.505014251156	0.842065	-0.213660416667	0.848236882716
21.56	0.0698131700798	1.74532925199	-1.44770751998	 	 	 
21.58	0.10471975512	1.72108856794	-4.37679017668	0.834519	-0.174001041667	1.0623637635
21.6	0.13962634016	1.62412583172	-9.49426792173	 	 	 
21.62	0.174532925199	1.308996939	-12.7600267459	0.828002	-0.128148611111	1.24572386188
21.64	0.191986217719	0.993868046275	-10.638966891	 	 	 
21.66	0.209439510239	0.872664625997	-7.60888138408	0.823886	-0.0726493055556	1.3724300733
21.68	0.226892802759	0.775701889775	-7.94555755152	 	 	 
21.7	0.244346095279	0.533295049221	-7.94555755152	0.822171	-0.0153635416667	1.41651258681
21.72	0.244346095279	0.436332312999	-7.60888138408	 	 	 
21.74	0.261799387799	0.315128892721	-10.6726345078	0.8226855	0.0419222222222	1.40592616705
21.76	0.261799387799	0	-13.0293676798	 	 	 
21.78	0.261799387799	-0.315128892721	-10.9419754417	0.8254295	0.0998034722222	1.31255063657
21.8	0.244346095279	-0.436332312999	-8.98925367057	 	 	 
21.82	0.244346095279	-0.557535733276	-12.0530067943	0.8309175	0.150777083333	1.11910035687
21.84	0.226892802759	-0.896905310053	-15.9921179533	 	 	 
21.86	0.209439510239	-1.28475625494	-15.7564446361	0.837949	0.189602777778	0.900920862269
21.88	0.174532925199	-1.62412583172	-10.6726345078	 	 	 
21.9	0.13962634016	-1.72108856794	-4.8481368111	0.846181	0.222830902778	0.671245177469
21.92	0.10471975512	-1.74532925199	-2.62607410601	 	 	 
21.94	0.0698131700798	-1.76956993605	-3.4677645246	0.856128	0.245221180556	0.394509548611
21.96	0.0349065850399	-1.84229198822	-6.29584433108	 	 	 
21.98	0	-2.08469882877	-6.26217671433	0.8662465	0.254510763889	0.105533371914
22	-0.0523598775598	-2.15742088094	-3.16475597391	 	 	 
22.02	-0.0872664625997	-2.18166156499	-0.942693268824	0.876708	0.254629861111	-0.209247202932
22.04	-0.13962634016	-2.18166156499	0.942693268824	 	 	 
22.06	-0.174532925199	-2.15742088094	3.16475597391	0.8871695	0.238670833333	-0.537095389661
22.08	-0.226892802759	-2.08469882877	6.29584433108	 	 	 
22.1	-0.261799387799	-1.84229198822	6.49785003154	0.896259	0.209372916667	-0.806718267747
22.12	-0.296705972839	-1.76956993605	4.37679017668	 	 	 
22.14	-0.331612557879	-1.72108856794	4.44412541017	0.904148	0.171619097222	-1.00992790316
22.16	-0.366519142919	-1.64836651577	6.96919666595	 	 	 
22.18	-0.401425727959	-1.40595967522	8.65257750314	0.9101505	0.127791319444	-1.17980685764
22.2	-0.418879020479	-1.28475625494	9.6289383887	 	 	 
22.22	-0.453785605519	-1.11507146655	13.9720609486	0.9146095	0.0768177083333	-1.32429494599
22.24	-0.471238898038	-0.630257785442	14.1740666491	 	 	 
22.26	-0.471238898038	-0.460572997054	10.8073049747	0.916496	0.0201274305556	-1.41204644097
22.28	-0.488692190558	-0.315128892721	11.8510010938	 	 	 
22.3	-0.488692190558	0	13.265040997	0.9163245	-0.0393020833333	-1.40832465278
22.32	-0.488692190558	0.315128892721	10.9419754417	 	 	 
22.34	-0.471238898038	0.436332312999	8.75358035337	0.9132375	-0.0958732638889	-1.30485894097
22.36	-0.471238898038	0.557535733276	10.908307825	 	 	 
22.38	-0.453785605519	0.872664625997	13.0293676798	0.9084355	-0.145655902778	-1.13415292245
22.4	-0.436332312999	1.18779351872	10.6726345078	 	 	 
22.42	-0.401425727959	1.308996939	7.57521376734	0.901404	-0.188769097222	-0.903071228781
22.44	-0.383972435439	1.40595967522	7.67621661757	 	 	 
22.46	-0.349065850399	1.64836651577	6.56518526503	0.892829	-0.218305208333	-0.651891878858
22.48	-0.314159265359	1.72108856794	3.4677645246	 	 	 
22.5	-0.279252680319	1.74532925199	2.32306555532	0.8837395	-0.239980902778	-0.408735050154
22.52	-0.244346095279	1.76956993605	3.19842359065	 	 	 
22.54	-0.209439510239	1.84229198822	5.11747774505	0.8734495	-0.253557986111	-0.1071875
22.56	-0.174532925199	2.06045814472	3.06375312368	 	 	 
22.58	-0.12217304764	2.06045814472	-3.06375312368	0.8628165	-0.249985069444	0.227111786265
22.6	-0.0872664625997	1.84229198822	-5.0838101283	 	 	 
22.62	-0.0523598775598	1.76956993605	-2.96275027345	0.853041	-0.233311458333	0.518403742284
22.64	-0.0174532925199	1.74532925199	-1.17836658603	 	 	 
22.66	0.0174532925199	1.74532925199	-0.471346634412	0.8439515	-0.208062847222	0.787613088349
22.68	0.0523598775598	1.74532925199	-1.21203420277	 	 	 
22.7	0.0872664625997	1.72108856794	-3.2320912074	0.835891	-0.169237152778	1.01869478202
22.72	0.12217304764	1.64836651577	-6.53151764828	 	 	 
22.74	0.157079632679	1.40595967522	-7.67621661757	0.8302315	-0.123742013889	1.17674672068
22.76	0.174532925199	1.308996939	-7.57521376734	 	 	 
22.78	0.209439510239	1.18779351872	-10.6726345078	0.825944	-0.0747930555556	1.30651306906
22.8	0.226892802759	0.872664625997	-12.9957000631	 	 	 
22.82	0.244346095279	0.557535733276	-10.7063021245	0.823886	-0.0175072916667	1.37739245756
22.84	0.244346095279	0.436332312999	-7.84455470129	 	 	 
22.86	0.261799387799	0.339369576777	-9.0902565208	0.824572	0.0395402777778	1.34240764853
22.88	0.261799387799	0.0727220521664	-10.908307825	 	 	 
22.9	0.261799387799	-0.0969627362219	-12.6926915124	0.827316	0.0908711805556	1.25986665702
22.92	0.261799387799	-0.436332312999	-13.7363876314	 	 	 
22.94	0.244346095279	-0.75146120572	-9.96561455614	0.831775	0.141368402778	1.13010030864
22.96	0.226892802759	-0.848423941942	-5.82449769666	 	 	 
22.98	0.209439510239	-0.896905310053	-5.82449769666	0.8388065	0.185434375	0.899101321374
23	0.191986217719	-0.993868046275	-9.96561455614	 	 	 
23.02	0.174532925199	-1.308996939	-13.7363876314	0.84721	0.214136805556	0.637087432485
23.04	0.13962634016	-1.64836651577	-12.6590238956	 	 	 
23.06	0.10471975512	-1.81805130416	-10.638966891	0.856128	0.234978819444	0.394840374228
23.08	0.0698131700798	-2.08469882877	-7.67621661757	 	 	 
23.1	0.0174532925199	-2.15742088094	-3.4677645246	0.8662465	0.247007638889	0.122736304012
23.12	-0.0174532925199	-2.18166156499	-1.21203420277	 	 	 
23.14	-0.0698131700798	-2.18166156499	-0.202005700462	0.876365	0.245459375	-0.168472945602
23.16	-0.10471975512	-2.18166156499	0.202005700462	 	 	 
23.18	-0.157079632679	-2.18166156499	1.17836658603	0.8861405	0.234026041667	-0.472088155864
23.2	-0.191986217719	-2.15742088094	3.19842359065	 	 	 
23.22	-0.244346095279	-2.08469882877	6.29584433108	0.895573	0.208181944444	-0.775537953318
23.24	-0.279252680319	-1.84229198822	6.53151764828	 	 	 
23.26	-0.314159265359	-1.76956993605	4.61246349389	0.9032905	0.168760763889	-0.997770061728
23.28	-0.349065850399	-1.72108856794	5.58882437946	 	 	 
23.3	-0.383972435439	-1.62412583172	9.9319469394	0.9091215	0.125409375	-1.14540099344
23.32	-0.418879020479	-1.308996939	13.7363876314	 	 	 
23.34	-0.436332312999	-0.969627362219	12.6926915124	0.913409	0.0777704861111	-1.28889660494
23.36	-0.453785605519	-0.799942573831	10.908307825	 	 	 
23.38	-0.471238898038	-0.533295049221	9.12392413755	0.9156385	0.0223902777778	-1.41105396412
23.4	-0.471238898038	-0.436332312999	8.08022801849	 	 	 
23.42	-0.488692190558	-0.315128892721	11.8510010938	0.915467	-0.0390638888889	-1.4240388696
23.44	-0.488692190558	0.0242406840555	15.9584503365	 	 	 
23.46	-0.488692190558	0.412091628943	15.7901122528	0.91238	-0.0971833333333	-1.290137201
23.48	-0.471238898038	0.75146120572	10.908307825	 	 	 
23.5	-0.453785605519	0.848423941942	6.02650339713	0.907235	-0.143869444444	-1.09528091242
23.52	-0.436332312999	0.896905310053	5.82449769666	 	 	 
23.54	-0.418879020479	0.993868046275	9.72994123893	0.900718	-0.184124305556	-0.898356963735
23.56	-0.401425727959	1.308996939	12.5580210454	 	 	 
23.58	-0.366519142919	1.62412583172	9.46060030499	0.8923145	-0.217233333333	-0.664463252315
23.6	-0.331612557879	1.72108856794	4.37679017668	 	 	 
23.62	-0.296705972839	1.74532925199	1.44770751998	0.882882	-0.237837152778	-0.408404224537
23.64	-0.261799387799	1.74532925199	0.505014251156	 	 	 
23.66	-0.226892802759	1.74532925199	1.17836658603	0.8731065	-0.250461458333	-0.128525752315
23.68	-0.191986217719	1.76956993605	2.96275027345	 	 	 
23.7	-0.157079632679	1.84229198822	5.0838101283	0.8624735	-0.25081875	0.209826147762
23.72	-0.12217304764	2.06045814472	3.06375312368	 	 	 
23.74	-0.0698131700798	2.06045814472	-3.06375312368	0.852355	-0.232835069444	0.528163097994
23.76	-0.0349065850399	1.84229198822	-5.11747774505	 	 	 
23.78	0	1.76956993605	-3.19842359065	0.8436085	-0.205561805556	0.776695842978
23.8	0.0349065850399	1.74532925199	-2.32306555532	 	 	 
23.82	0.0698131700798	1.72108856794	-3.4677645246	0.8357195	-0.170547222222	1.00504822531
23.84	0.10471975512	1.64836651577	-6.53151764828	 	 	 
23.86	0.13962634016	1.40595967522	-7.47421091711	0.8295455	-0.1243375	1.19932556906
23.88	0.157079632679	1.308996939	-6.63252049851	 	 	 
23.9	0.191986217719	1.21203420277	-8.61890988639	0.825601	-0.0720538194444	1.32230999228
23.92	0.209439510239	0.945386678164	-9.72994123893	 	 	 
23.94	0.226892802759	0.799942573831	-9.72994123893	0.8237145	-0.0169118055556	1.38309919946
23.96	0.244346095279	0.533295049221	-8.65257750314	 	 	 
23.98	0.244346095279	0.436332312999	-6.90186143246	0.8240575	0.041803125	1.35241512346
24	0.261799387799	0.339369576777	-8.88825082034	 	 	 
24.02	0.261799387799	0.0727220521664	-10.908307825	0.827316	0.0946822916667	1.23009235147
24.04	0.261799387799	-0.0969627362219	-12.9283648296	 	 	 
24.06	0.261799387799	-0.436332312999	-14.8810866007	0.8319465	0.13934375	1.10231095679
24.08	0.244346095279	-0.775701889775	-12.9283648296	 	 	 
24.1	0.226892802759	-0.945386678164	-10.908307825	0.838292	0.184600694444	0.92391324267
24.12	0.209439510239	-1.21203420277	-8.88825082034	 	 	 
24.14	0.174532925199	-1.308996939	-6.90186143246	0.84721	0.216876041667	0.661072289738
24.16	0.157079632679	-1.40595967522	-8.65257750314	 	 	 
24.18	0.12217304764	-1.67260719983	-9.69627362219	0.856128	0.235931597222	0.415516975309
24.2	0.0872664625997	-1.81805130416	-9.49426792173	 	 	 
24.22	0.0523598775598	-2.08469882877	-7.44054330036	0.866075	0.250699652778	0.148540702161
24.24	0	-2.15742088094	-3.43409690786	 	 	 
24.26	-0.0349065850399	-2.18166156499	-1.21203420277	0.876708	0.250580555556	-0.176412760417
24.28	-0.0872664625997	-2.18166156499	-0.202005700462	 	 	 
24.3	-0.12217304764	-2.18166156499	0.202005700462	0.886655	0.235336111111	-0.476058063272
24.32	-0.174532925199	-2.18166156499	1.17836658603	 	 	 
24.34	-0.209439510239	-2.15742088094	3.2320912074	0.8957445	0.211278472222	-0.743530574846
24.36	-0.261799387799	-2.08469882877	6.53151764828	 	 	 
24.38	-0.296705972839	-1.84229198822	7.64254900082	0.9039765	0.175072916667	-0.981890432099
24.4	-0.331612557879	-1.74532925199	7.37320806687	 	 	 
24.42	-0.366519142919	-1.62412583172	9.72994123893	0.909979	0.131006944444	-1.17161892361
24.44	-0.401425727959	-1.33323762305	10.9756430585	 	 	 
24.46	-0.418879020479	-1.06659009844	7.64254900082	0.9146095	0.0811052083333	-1.33818962191
24.48	-0.436332312999	-1.11507146655	7.84455470129	 	 	 
24.5	-0.471238898038	-0.848423941942	12.1540096445	0.916839	0.0217947916667	-1.4356177662
24.52	-0.471238898038	-0.533295049221	12.9283648296	 	 	 
24.54	-0.488692190558	-0.339369576777	13.669052398	0.9163245	-0.0376347222222	-1.42246744792
24.56	-0.488692190558	0	14.1740666491	 	 	 
24.58	-0.488692190558	0.315128892721	11.1439811422	0.913752	-0.0946822916667	-1.32214457948
24.6	-0.471238898038	0.436332312999	8.78724797011	 	 	 
24.62	-0.471238898038	0.557535733276	10.908307825	0.908607	-0.146489583333	-1.13514539931
24.64	-0.453785605519	0.872664625997	13.0293676798	 	 	 
24.66	-0.436332312999	1.18779351872	10.6726345078	0.9015755	-0.186268055556	-0.917296730324
24.68	-0.401425727959	1.308996939	7.57521376734	 	 	 
24.7	-0.383972435439	1.40595967522	7.70988423431	0.893515	-0.218900694444	-0.706891637732
24.72	-0.349065850399	1.64836651577	6.76719096549	 	 	 
24.74	-0.314159265359	1.72108856794	4.37679017668	0.883911	-0.244744791667	-0.44636646412
24.76	-0.279252680319	1.76956993605	4.14111685948	 	 	 
24.78	-0.244346095279	1.84229198822	5.31948344551	0.8734495	-0.256654513889	-0.132991898148
24.8	-0.209439510239	2.06045814472	3.13108835717	 	 	 
24.82	-0.157079632679	2.06045814472	-2.82807980647	0.862988	-0.255820833333	0.195848765432
24.84	-0.12217304764	1.84229198822	-3.93911115902	 	 	 
24.86	-0.0872664625997	1.79381062011	-0.0336676167437	0.8525265	-0.240814583333	0.516749614198
24.88	-0.0523598775598	1.84229198822	3.70343784181	 	 	 
